x,density,Estimators
0.0004687985194113,1442.6444068755704,Hampel's three-part
0.0004736262702123,1446.7228025598035,Hampel's three-part
0.0004784540210133,1450.147156701033,Hampel's three-part
0.0004832817718142,1452.9072855496306,Hampel's three-part
0.0004881095226152,1454.9968290786246,Hampel's three-part
0.0004929372734162,1456.413633816083,Hampel's three-part
0.0004977650242172,1457.1599758005357,Hampel's three-part
0.0005025927750182,1457.2426205783786,Hampel's three-part
0.0005074205258192,1456.6727275165338,Hampel's three-part
0.0005122482766201,1455.4656147751534,Hampel's three-part
0.0005170760274211,1453.6404083811256,Hampel's three-part
0.0005219037782221,1451.2196034690946,Hampel's three-part
0.0005267315290231,1448.2285676640684,Hampel's three-part
0.0005315592798241,1444.6950157787337,Hampel's three-part
0.000536387030625,1440.648481754374,Hampel's three-part
0.000541214781426,1436.1198085741105,Hampel's three-part
0.000546042532227,1431.1406703770597,Hampel's three-part
0.000550870283028,1425.7431339601042,Hampel's three-part
0.000555698033829,1419.959260052082,Hampel's three-part
0.00056052578463,1413.8207389126574,Hampel's three-part
0.0005653535354309,1407.358550549701,Hampel's three-part
